File Name,Max Deformation Y,X,Y,Z
1573,0.21671,339.34,0.0,70.65
1574,0.084886,457.01,0.0,-70.65
1575,0.42317,-773.35,0.0,70.65
1576,0.03959,-1169.5,0.0,70.65
1577,0.018511,-252.14,0.0,70.65
1578,0.013101,189.23,0.0,70.65
1579,0.063883,1196.8,0.0,70.65
158,1.8133,707.83,5.7844,25.343
1580,0.075631,699.32,0.0,70.65
1581,0.004164,35.1,0.0,-139.7
1582,0.34601,355.87,0.0,70.65
1583,1.2289,673.58,27.553,57.214
1584,0.49515,524.03,0.0,70.65
1585,0.14866,-409.12,15.721,-68.879
1586,0.74038,618.02,0.0,70.65
1587,0.057589,436.76,0.0,-70.65
1588,0.16101,1177.0,15.721,-68.879
1589,0.23246,945.18,0.0,-70.65
159,0.62804,-228.57,0.0,30.15
1590,0.049213,50.9,0.0,-165.1
1591,0.17626,-865.69,15.721,68.879
1592,0.10473,1376.5,14.661,64.233
1593,0.049237,-730.08,0.0,70.65
1594,0.04072,2423.2,0.0,70.65
1595,0.76067,770.99,0.0,70.65
1596,0.26285,98.6,0.0,-70.65
1597,0.47635,445.12,0.0,70.65
1598,0.034306,852.32,0.0,-70.65
1599,0.46382,-373.18,0.0,70.65
16,0.59216,-665.31,0.0,30.15
160,4.5603,382.45,6.709,29.394
1600,0.033778,-1433.7,0.0,-70.65
1601,0.016023,-784.1,0.0,-70.65
1602,0.17423,-939.32,0.0,-70.65
1603,0.075141,1946.5,0.0,-70.65
1604,0.079769,50.9,0.0,-165.1
1605,0.13289,114.3,0.0,-70.65
1606,0.041001,1734.0,0.0,70.65
1607,0.17818,613.03,15.721,68.879
1608,0.95648,377.71,0.0,70.65
1609,0.26013,-747.31,0.0,70.65
161,0.40839,834.81,0.0,30.15
1610,0.099575,326.94,0.0,70.65
1611,0.8203,502.16,0.0,70.65
1612,0.054144,1134.9,0.0,-70.65
1613,0.66141,1029.7,15.721,68.879
1614,0.23209,98.6,0.0,-70.65
1615,0.08539,-691.24,0.0,-70.65
1616,0.013391,1667.8,0.0,-70.65
1617,0.14429,527.81,15.191,-66.556
1618,0.012422,642.79,0.0,-70.65
1619,0.039206,-759.54,0.0,-70.65
162,0.13986,531.28,6.709,29.394
1620,0.67065,1153.9,0.0,70.65
1621,0.26221,-1032.0,0.0,70.65
1622,0.097303,178.4,0.0,70.65
1623,0.0034735,213.47,0.0,-70.65
1624,0.76533,1310.6,0.0,70.65
1625,0.14408,-748.17,0.0,70.65
1626,0.047449,-1512.6,0.0,70.65
1627,0.10198,-436.07,0.0,70.65
1628,0.061499,-1182.0,0.0,-70.65
1629,0.25694,1741.9,0.0,-70.65
163,1.8211,1109.0,0.0,30.15
1630,0.067004,-216.7,47.786,38.108
1631,0.0028653,50.9,0.0,-165.1
1632,0.53913,1025.3,0.0,-70.65
1633,0.058224,-1573.0,0.0,-70.65
1634,0.39107,291.39,0.0,70.65
1635,0.22623,1687.6,15.721,-68.879
1636,0.025165,454.12,0.0,70.65
1637,0.33715,1298.9,15.721,68.879
1638,0.7108,350.41,0.0,70.65
1639,0.13014,-721.14,15.721,68.879
164,21.524,661.41,23.421,11.279
1640,0.29702,-435.03,0.0,70.65
1641,0.1226,642.5,15.191,-66.556
1642,0.029414,574.05,0.0,-70.65
1643,0.21893,647.81,0.0,-70.65
1644,0.48442,-209.58,0.0,70.65
1645,0.80364,884.34,0.0,70.65
1646,0.17766,255.51,0.0,-70.65
1647,0.033225,50.9,0.0,-165.1
1648,0.12115,-502.37,0.0,-70.65
1649,0.13236,-683.55,15.721,-68.879
165,0.18569,1825.0,5.7844,25.343
1650,0.065141,2275.6,0.0,-70.65
1651,0.011249,756.36,0.0,70.65
1652,0.061123,-204.08,0.0,70.65
1653,0.21355,-138.12,0.0,70.65
1654,0.10539,180.6,0.0,70.65
1655,0.036652,157.0,0.0,70.65
1656,0.23306,-1004.2,15.721,68.879
1657,0.83175,1086.1,0.0,70.65
1658,0.1639,-98.6,0.0,-70.65
1659,0.19988,2013.3,15.191,66.556
166,6.0353,494.27,0.0,30.15
1660,0.5132,299.16,0.0,70.65
1661,0.13901,-114.3,0.0,-70.65
1662,0.46263,720.54,0.0,70.65
1663,0.18125,396.8,0.0,70.65
1664,1.1701,692.51,14.131,61.91
1665,0.24617,623.28,0.0,-70.65
1666,0.0092748,88.9,60.911,5.0472
1667,0.41827,486.65,0.0,70.65
1668,0.10301,-1559.7,0.0,70.65
1669,0.20575,-348.18,15.721,68.879
167,17.705,-69.04,30.15,0.0
1670,0.54603,442.66,0.0,70.65
1671,0.66358,644.43,0.0,70.65
1672,0.0026103,35.1,0.0,-139.7
1673,0.1737,1140.2,0.0,-70.65
1674,0.2571,669.51,0.0,-70.65
1675,0.21165,-1164.7,0.0,-70.65
1676,1.262,510.43,14.131,61.91
1677,0.15628,724.06,15.721,-68.879
1678,0.1898,327.05,0.0,70.65
1679,0.32057,1073.3,0.0,-70.65
168,5.8447,1795.6,0.0,30.15
1680,0.059367,2074.2,0.0,-70.65
1681,0.054385,-647.05,0.0,70.65
1682,0.14877,941.05,15.721,68.879
1683,0.024062,531.64,0.0,70.65
1684,0.13031,611.01,15.721,68.879
1685,0.025955,1033.8,0.0,70.65
1686,0.017868,1072.1,0.0,70.65
1687,0.016765,98.6,0.0,-70.65
1688,0.12435,98.6,0.0,70.65
1689,0.087391,-789.64,0.0,70.65
169,2.4731,1889.3,0.0,30.15
1690,0.0083706,526.7,0.0,-70.65
1691,0.033226,414.66,0.0,70.65
1692,0.44843,931.65,0.0,70.65
1693,0.21805,-749.39,15.721,68.879
1694,0.14078,-234.07,0.0,70.65
1695,0.15499,-770.81,15.721,68.879
1696,0.022372,-1696.3,0.0,70.65
1697,0.033958,1966.8,0.0,70.65
1698,0.46224,-229.8,0.0,70.65
1699,0.038212,-1020.0,0.0,70.65
17,1.6209,-578.81,0.0,30.15
170,1.7982,1726.5,11.279,23.421
1700,0.15309,569.28,15.721,68.879
1701,0.013081,-641.86,0.0,70.65
1702,0.0819,-1171.7,0.0,70.65
1703,0.37733,18.3,0.0,139.7
1704,0.24797,942.8,0.0,70.65
1705,0.0051909,98.6,0.0,-70.65
1706,0.050773,1661.1,0.0,-70.65
1707,0.62475,812.26,0.0,70.65
1708,0.014663,1069.0,0.0,-70.65
1709,0.0088842,727.76,0.0,-70.65
171,3.9881,-304.12,6.709,29.394
1710,0.40594,-114.3,-39.251,58.743
1711,0.50022,1010.3,15.721,68.879
1712,0.10923,-1339.9,0.0,70.65
1713,0.03483,-524.62,0.0,70.65
1714,0.083632,1439.9,0.0,70.65
1715,0.053846,-1101.9,0.0,70.65
1716,0.16423,-98.6,-49.957,49.957
1717,0.1864,709.36,15.721,68.879
1718,0.18391,-1053.9,0.0,70.65
1719,0.0010347,35.1,0.0,-139.7
172,0.85999,250.74,0.0,30.15
1720,0.26292,1577.2,0.0,70.65
1721,0.23257,270.01,0.0,70.65
1722,0.26766,608.55,0.0,70.65
1723,0.12368,-503.0,15.721,68.879
1724,0.0033229,2000.5,0.0,-70.65
1725,0.35439,702.4,0.0,70.65
1726,0.13198,762.57,15.721,68.879
1727,0.0012654,-23.9,19.867,125.44
1728,0.028825,1087.2,0.0,70.65
1729,0.007963,1960.1,0.0,-70.65
173,5.0016,1847.2,6.4008,28.044
1730,0.004485,632.35,0.0,70.65
1731,0.0067035,-98.6,0.0,-70.65
1732,0.11228,1513.4,15.721,68.879
1733,0.037349,478.04,0.0,-70.65
1734,0.077174,1373.6,0.0,70.65
1735,0.55748,393.85,0.0,70.65
1736,0.024844,-1186.7,0.0,-70.65
1737,0.059113,114.3,0.0,-70.65
1738,0.32893,114.3,0.0,70.65
1739,0.17546,1513.4,15.721,68.879
174,1.8459,769.9,6.709,29.394
1740,0.15293,-312.16,0.0,70.65
1741,0.0056282,2186.3,0.0,84.15
1742,0.62393,1079.2,0.0,84.15
1743,0.47064,1113.1,0.0,84.15
1744,0.085987,-1591.3,0.0,84.15
1745,0.50875,-88.9,84.15,0.0
1746,0.067308,-1583.6,0.0,84.15
1747,0.015713,-1003.3,0.0,84.15
1748,0.001426,-90.383,77.04,0.0
1749,0.086448,340.41,0.0,84.15
175,8.8625,-376.55,0.0,30.15
1750,0.010568,-98.6,77.04,0.0
1751,0.098681,-687.69,0.0,-84.15
1752,0.07603,-1230.7,0.0,-84.15
1753,0.71437,358.01,0.0,84.15
1754,0.21906,525.93,0.0,-84.15
1755,0.46617,947.48,0.0,-84.15
1756,0.12495,-331.15,0.0,84.15
1757,0.061491,-1032.8,0.0,84.15
1758,0.11615,861.76,18.725,82.04
1759,0.023845,456.61,0.0,84.15
176,12.787,213.08,20.324,16.208
1760,0.047152,2028.3,0.0,84.15
1761,0.82027,543.63,0.0,84.15
1762,0.014414,1226.0,0.0,84.15
1763,0.14213,-1128.2,18.33,80.307
1764,0.15109,98.6,76.841,17.539
1765,0.2144,1344.9,18.33,80.307
1766,0.30829,488.58,0.0,-84.15
1767,0.23896,117.3,0.0,-84.15
1768,0.0099863,2147.5,0.0,-84.15
1769,0.0007232,-331.22,69.411,33.426
177,1.7917,1320.6,6.0926,26.694
1770,0.010408,54.2,0.0,-177.8
1771,0.36933,-579.5,0.0,84.15
1772,0.002375,708.96,0.0,84.15
1773,0.72395,327.22,0.0,84.15
1774,0.025932,2431.5,0.0,84.15
1775,0.10835,1142.8,18.33,80.307
1776,0.1725,398.06,0.0,84.15
1777,0.018406,100.02,76.919,4.3197
1778,0.01852,-775.63,0.0,84.15
1779,0.0088647,168.78,0.0,-84.15
178,8.0374,893.31,6.709,29.394
1780,0.3612,286.11,0.0,84.15
1781,0.59239,-120.14,75.108,17.143
1782,0.13998,1248.9,18.725,-82.04
1783,0.30806,-604.25,0.0,-84.15
1784,0.13309,117.3,0.0,-84.15
1785,0.093682,449.62,0.0,-84.15
1786,0.00035119,-162.51,48.034,-60.232
1787,0.0032067,400.53,0.0,84.15
1788,0.17661,1654.6,0.0,84.15
1789,0.27452,1134.8,0.0,84.15
179,8.1474,-217.29,0.0,30.15
1790,0.43401,717.48,0.0,84.15
1791,0.34301,-591.03,0.0,84.15
1792,0.049574,-973.4,0.0,84.15
1793,0.031849,2482.9,0.0,84.15
1794,0.043293,-1602.8,0.0,84.15
1795,0.022736,-98.6,77.04,0.0
1796,0.01309,54.2,0.0,-177.8
1797,0.12949,648.99,0.0,-84.15
1798,0.15592,816.73,0.0,-84.15
1799,0.0095884,54.2,0.0,-177.8
18,14.699,711.18,6.0565,26.535
180,3.2916,1965.8,5.7844,25.343
1800,0.13356,1369.9,0.0,-84.15
1801,0.65887,684.7,0.0,84.15
1802,0.016957,160.9,0.0,-84.15
1803,0.017696,-88.9,82.872,-14.612
1804,0.020595,1789.4,0.0,84.15
1805,0.1391,-791.46,0.0,84.15
1806,0.22379,98.6,75.108,17.143
1807,0.0076511,-167.07,0.0,-84.15
1808,0.028354,2366.9,0.0,84.15
1809,0.026774,-98.6,77.04,0.0
181,0.51341,1287.9,0.0,30.15
1810,0.003579,-322.85,0.0,84.15
1811,0.0093252,54.2,0.0,-177.8
1812,0.0064099,54.2,0.0,-177.8
1813,0.35814,117.3,0.0,-84.15
1814,0.40997,610.8,0.0,-84.15
1815,0.017355,54.2,0.0,-177.8
1816,0.0024063,-96.01,74.029,-21.327
1817,0.12075,951.39,0.0,84.15
1818,0.076124,1553.4,0.0,84.15
1819,0.29588,-734.6,0.0,84.15
182,6.6125,-748.35,6.709,29.394
1820,0.0037171,-264.08,0.0,-77.04
1821,0.22882,-494.4,0.0,84.15
1822,0.27849,-408.09,0.0,84.15
1823,0.027139,-973.28,0.0,84.15
1824,0.05545,-1073.8,0.0,84.15
1825,0.010003,2743.8,0.0,84.15
1826,0.18397,853.33,18.725,-82.04
1827,0.13742,54.2,0.0,-177.8
1828,0.15179,117.3,0.0,-84.15
1829,0.35609,950.52,0.0,-84.15
183,3.6208,-909.03,6.0926,26.694
1830,0.0071503,-984.31,0.0,-84.15
1831,0.00518,-514.7,0.0,-84.15
1832,0.36766,573.25,0.0,84.15
1833,0.1193,-874.12,18.725,82.04
1834,0.052037,-984.76,0.0,-84.15
1835,0.6026,943.38,0.0,84.15
1836,0.26019,1355.2,0.0,84.15
1837,0.00051313,139.88,0.0,84.15
1838,0.21132,-577.56,18.725,82.04
1839,0.25161,-128.82,0.0,84.15
184,3.8919,2182.9,5.7844,25.343
1840,0.40026,937.57,0.0,84.15
1841,0.23664,1098.4,18.725,-82.04
1842,0.0013242,-302.2,69.411,33.426
1843,0.18119,1400.1,0.0,-84.15
1844,0.3157,117.3,0.0,-84.15
1845,0.0089693,-54.2,0.0,-177.8
1846,0.01653,1180.7,0.0,84.15
1847,0.21433,596.22,0.0,84.15
1848,0.23734,-924.36,0.0,84.15
1849,0.0094334,-88.9,82.872,-14.612
185,7.7723,-137.74,6.709,29.394
1850,0.3973,707.06,0.0,84.15
1851,0.08139,162.37,0.0,84.15
1852,0.17119,400.69,0.0,84.15
1853,0.13274,98.6,75.108,17.143
1854,0.64076,318.28,0.0,84.15
1855,0.036971,-1327.9,0.0,84.15
1856,0.1559,-693.81,0.0,-84.15
1857,0.021978,54.2,0.0,-177.8
1858,0.2127,-54.2,0.0,-177.8
1859,0.04133,-908.49,0.0,-84.15
186,1.1062,1648.0,6.709,29.394
1860,0.039305,1633.5,0.0,-84.15
1861,0.031708,552.19,0.0,84.15
1862,0.037048,-540.25,0.0,-84.15
1863,0.13762,-270.11,18.115,79.366
1864,0.019164,1484.7,0.0,84.15
1865,0.044033,-1286.7,0.0,84.15
1866,0.015363,-284.09,0.0,84.15
1867,0.039011,-1741.0,0.0,84.15
1868,0.16122,167.04,0.0,84.15
1869,0.11087,-540.81,0.0,84.15
187,3.6174,-1276.2,0.0,30.15
1870,0.069517,659.56,0.0,84.15
1871,0.044634,1696.5,0.0,-84.15
1872,0.085539,1077.9,0.0,-84.15
1873,0.022133,-54.2,0.0,-177.8
1874,0.12397,1953.7,0.0,84.15
1875,0.037606,117.3,0.0,-84.15
1876,0.010877,2500.3,18.725,82.04
1877,0.022341,765.21,0.0,84.15
1878,0.044946,1180.6,0.0,84.15
1879,0.092301,-910.09,0.0,84.15
188,0.48195,1905.7,0.0,30.15
1880,0.19634,527.52,0.0,84.15
1881,0.029573,-135.21,0.0,84.15
1882,0.13705,98.6,74.019,16.894
1883,0.046682,-1120.2,0.0,84.15
1884,0.057427,-36.6,0.0,158.75
1885,0.024115,2413.3,0.0,84.15
1886,0.062766,-603.05,0.0,-84.15
1887,0.16129,-514.97,0.0,-84.15
1888,0.26567,619.81,0.0,-84.15
1889,0.18487,1075.9,18.725,-82.04
189,6.1023,866.21,6.0926,26.694
1890,0.0035684,54.2,0.0,-177.8
1891,0.072746,1357.2,0.0,84.15
1892,0.13398,-1118.4,0.0,84.15
1893,0.0086422,-562.07,0.0,-84.15
1894,0.24899,-399.95,0.0,84.15
1895,0.041263,-1013.2,0.0,-84.15
1896,0.017678,2353.3,0.0,84.15
1897,0.088648,453.18,0.0,84.15
1898,0.041921,182.6,0.0,84.15
1899,0.062643,-937.49,0.0,84.15
19,8.4374,-1071.4,0.0,30.15
190,6.2411,1089.0,6.4008,28.044
1900,0.16284,628.48,0.0,84.15
1901,0.083907,117.3,0.0,-84.15
1902,0.040571,695.88,0.0,-84.15
1903,0.40511,117.3,0.0,-84.15
1904,0.022845,117.3,0.0,-84.15
1905,0.010176,2176.1,18.725,-82.04
1906,0.11749,554.31,18.725,82.04
1907,0.038175,867.05,0.0,84.15
1908,0.054555,-611.37,0.0,-84.15
1909,0.029851,-1176.2,0.0,-84.15
191,2.3706,2076.3,11.279,23.421
1910,0.43683,503.33,0.0,84.15
1911,0.25404,131.43,0.0,84.15
1912,0.26373,-511.28,0.0,84.15
1913,0.019608,-797.27,0.0,84.15
1914,0.0013871,-472.98,0.0,84.15
1915,0.0038978,2198.5,0.0,84.15
1916,0.12649,826.62,0.0,-84.15
1917,0.18192,117.3,0.0,-84.15
1918,0.1369,944.64,0.0,-84.15
1919,0.084151,54.2,0.0,-177.8
192,2.3371,1710.4,0.0,30.15
1920,0.013013,117.3,0.0,-84.15
1921,0.44925,1024.8,0.0,84.15
1922,0.27699,-183.76,18.725,82.04
1923,0.45541,233.31,18.725,82.04
1924,0.13894,782.63,18.725,82.04
1925,0.15357,584.63,18.725,82.04
1926,0.0013477,508.27,0.0,84.15
1927,0.0055804,2574.9,0.0,84.15
1928,0.074638,228.21,0.0,84.15
1929,0.10332,908.68,0.0,84.15
193,0.42058,881.32,0.0,30.15
1930,0.014324,-98.6,71.345,16.284
1931,0.030543,2269.1,0.0,-84.15
1932,0.3311,431.5,0.0,84.15
1933,0.009617,-54.2,0.0,-177.8
1934,0.039558,-1021.7,0.0,-84.15
1935,0.19657,562.05,0.0,84.15
1936,0.038351,1651.3,0.0,-84.15
1937,0.18842,634.68,0.0,84.15
1938,0.26046,906.1,18.725,82.04
1939,0.37357,99.87,0.0,84.15
194,27.121,648.15,20.324,16.208
1940,0.28639,992.49,0.0,84.15
1941,0.011128,-459.89,0.0,84.15
1942,0.46405,428.65,0.0,84.15
1943,0.25844,710.59,0.0,84.15
1944,0.030504,979.62,0.0,84.15
1945,0.0024817,-736.57,0.0,84.15
1946,0.063271,-919.43,0.0,-84.15
1947,0.27101,756.61,0.0,-84.15
1948,0.0044047,54.2,0.0,-177.8
1949,0.021237,577.95,0.0,-84.15
195,1.7878,-1780.2,11.279,23.421
1950,0.15419,-502.43,0.0,-84.15
1951,0.064193,1408.6,0.0,84.15
1952,0.31042,-427.12,0.0,84.15
1953,0.061074,-96.579,67.61,-28.005
1954,0.14146,1825.0,18.725,82.04
1955,0.00042103,349.05,0.0,84.15
1956,0.18303,968.72,0.0,84.15
1957,0.28836,816.65,0.0,84.15
1958,0.092388,-802.86,0.0,84.15
1959,0.55537,717.78,0.0,84.15
196,11.902,799.24,25.343,5.7844
1960,0.033243,-98.6,73.18,0.0
1961,0.35073,117.3,0.0,-84.15
1962,0.13612,-54.2,0.0,-177.8
1963,0.13679,1054.9,18.115,-79.366
1964,0.25413,-117.3,0.0,-84.15
1965,0.21429,1094.5,0.0,84.15
1966,0.025232,2243.2,0.0,84.15
1967,0.064095,561.16,0.0,84.15
1968,0.40235,779.31,0.0,84.15
1969,0.0268,238.88,0.0,-84.15
197,4.1018,1585.0,6.0926,26.694
1970,0.29269,499.66,0.0,84.15
1971,0.09236,830.34,0.0,84.15
1972,0.016879,2031.2,0.0,84.15
1973,0.044206,2075.4,0.0,84.15
1974,0.0043572,2256.8,0.0,84.15
1975,0.0043828,671.62,0.0,-84.15
1976,0.48194,314.08,0.0,84.15
1977,0.071553,1207.5,0.0,-84.15
1978,0.12911,1345.1,18.115,-79.366
1979,0.3413,689.97,0.0,84.15
198,8.6527,150.74,0.0,30.15
1980,0.13329,1544.5,18.115,-79.366
1981,0.06854,480.18,0.0,84.15
1982,0.17381,301.95,18.725,82.04
1983,0.044571,1854.6,0.0,84.15
1984,0.024327,-1078.3,0.0,84.15
1985,0.0080218,-88.9,64.463,54.091
1986,0.064245,652.45,0.0,84.15
1987,0.051261,1328.0,0.0,84.15
1988,0.034789,-1539.2,0.0,84.15
1989,0.00066399,600.6,0.0,84.15
199,14.244,116.01,6.4008,28.044
1990,0.052078,2240.7,0.0,84.15
1991,0.1746,1258.2,18.725,82.04
1992,0.08019,996.19,0.0,-84.15
1993,0.095566,946.07,0.0,-84.15
1994,0.031127,1501.5,0.0,-84.15
1995,0.00348,1007.3,0.0,-84.15
1996,0.0041413,2350.0,0.0,84.15
1997,0.002321,-207.22,0.0,-84.15
1998,0.06784,-535.3,0.0,84.15
1999,0.039254,-209.14,0.0,-84.15
2,25.476,887.44,6.274,27.488
20,4.2949,-433.39,6.4915,28.441
200,13.438,1326.7,25.343,5.7844
2000,0.050504,-333.72,0.0,84.15
2001,0.0062919,-198.74,0.0,84.15
2002,0.19703,486.49,18.725,82.04
2003,0.14216,-120.55,0.0,84.15
2004,0.14074,-120.55,0.0,84.15
2005,0.042776,1007.8,0.0,84.15
2006,0.043716,-1147.6,0.0,-84.15
2007,0.027813,2071.3,0.0,-84.15
2008,0.0051637,1904.1,0.0,-84.15
2009,0.23342,725.86,18.725,82.04
201,7.0216,-302.02,6.4008,28.044
2010,0.14642,117.3,0.0,-84.15
2011,0.060001,1205.4,0.0,84.15
2012,0.061142,-264.19,0.0,84.15
2013,0.16005,-605.69,18.725,82.04
2014,0.00088371,-188.15,0.0,-84.15
2015,0.032539,-375.91,0.0,-84.15
2016,0.0055359,409.04,0.0,84.15
2017,0.11618,-398.91,0.0,84.15
2018,0.073229,-734.36,0.0,-84.15
2019,0.0075962,1.5,13.836,158.15
202,12.662,-348.93,11.279,23.421
2020,0.019779,253.34,0.0,84.15
2021,0.00064264,54.2,0.0,-177.8
2022,0.019446,-1298.3,0.0,-84.15
2023,0.25186,117.3,0.0,84.15
2024,0.052636,-117.3,0.0,-84.15
2025,0.0014758,54.2,0.0,-177.8
2026,0.33039,928.17,0.0,84.15
2027,0.015286,2188.8,0.0,84.15
2028,0.0049292,1654.8,0.0,84.15
2029,0.18189,1111.5,18.725,82.04
203,8.8816,-147.99,6.4008,28.044
2030,0.01024,1956.7,0.0,84.15
2031,0.031015,611.44,0.0,84.15
2032,0.12696,-197.59,0.0,84.15
2033,0.08464,1344.5,0.0,84.15
2034,0.14499,-201.23,18.725,82.04
2035,0.14082,527.57,0.0,84.15
2036,0.013511,117.3,0.0,-84.15
2037,0.027214,627.0,0.0,-84.15
2038,0.16603,-365.86,0.0,84.15
2039,0.24805,743.37,0.0,84.15
204,17.294,223.84,11.279,23.421
2040,0.011023,1026.2,0.0,-84.15
2041,0.04766,356.29,0.0,-109.55
2042,0.074219,-555.26,0.0,-109.55
2043,0.0081385,101.6,-97.408,-28.063
2044,0.012056,1661.6,0.0,109.55
2045,0.01274,1417.7,0.0,109.55
2046,0.30907,617.09,0.0,109.55
2047,0.056023,1810.6,0.0,109.55
2048,0.17334,1251.4,23.922,104.81
2049,0.10702,1122.6,0.0,109.55
205,1.2998,-1709.4,5.7844,25.343
2050,0.1117,974.7,24.377,106.8
2051,0.048495,1228.4,0.0,109.55
2052,0.062765,584.07,0.0,109.55
2053,0.019296,-133.4,-101.37,0.0
2054,0.0035506,259.52,0.0,109.55
2055,0.089581,1080.2,0.0,109.55
2056,0.065396,1198.7,0.0,109.55
2057,0.023918,2125.0,0.0,109.55
2058,0.13903,387.13,0.0,109.55
2059,0.10219,-619.8,24.377,106.8
206,1.0383,-883.3,5.7844,25.343
2060,0.065888,-1159.6,0.0,109.55
2061,0.00069685,171.34,0.0,109.55
2062,0.32922,737.92,0.0,109.55
2063,0.066478,500.29,0.0,109.55
2064,0.011342,460.95,0.0,109.55
2065,0.013112,209.73,0.0,109.55
2066,0.13664,870.53,0.0,109.55
2067,0.14635,-133.4,100.82,23.012
2068,0.055598,356.7,0.0,109.55
2069,0.012607,659.17,0.0,109.55
207,0.99128,-459.37,0.0,30.15
2070,0.16078,-365.89,24.377,106.8
2071,0.17118,-451.15,24.377,106.8
2072,0.10124,-405.3,24.377,106.8
2073,0.042088,-997.44,0.0,-109.55
2074,0.032038,1404.8,0.0,109.55
2075,0.058403,830.5,0.0,109.55
2076,0.024777,-1147.6,0.0,109.55
2077,0.10256,783.92,24.377,106.8
2078,0.076703,1438.3,0.0,109.55
2079,0.10104,674.61,0.0,109.55
208,9.3385,1007.1,0.0,30.15
2080,0.048952,-521.9,0.0,109.55
2081,0.030599,318.95,0.0,109.55
2082,0.041853,1573.9,0.0,109.55
2083,0.19058,1107.5,0.0,109.55
2084,0.012512,1482.4,0.0,109.55
2085,0.047257,-891.91,0.0,109.55
2086,0.010309,672.15,0.0,109.55
2087,0.02592,1134.4,0.0,109.55
2088,0.14965,822.77,24.377,106.8
2089,0.010417,499.22,0.0,109.55
209,2.0562,90.948,0.0,30.15
2090,0.30377,604.58,0.0,109.55
2091,0.11102,566.86,0.0,109.55
2092,0.026258,-1077.6,0.0,109.55
2093,0.15836,632.0,24.377,106.8
2094,0.27224,720.02,0.0,109.55
2095,0.022615,1824.1,0.0,109.55
2096,0.028813,1201.5,0.0,109.55
2097,0.015191,-133.4,101.37,0.0
2098,0.0030478,-347.14,0.0,-109.55
2099,0.005993,135.04,101.37,0.0
21,7.7024,1380.0,6.274,27.488
210,0.5697,1468.7,0.0,30.15
2100,0.052045,6.4,0.0,209.55
2101,0.0058189,-104.87,98.828,-22.557
2102,0.0044903,167.18,0.0,-109.55
2103,0.017215,958.52,0.0,109.55
2104,0.20822,421.55,0.0,109.55
2105,0.11925,1105.1,0.0,109.55
2106,0.056995,-448.62,0.0,109.55
2107,0.018454,1752.9,0.0,109.55
2108,0.0047291,568.91,0.0,109.55
2109,0.16401,632.22,0.0,109.55
211,1.0425,1163.6,11.88,24.669
2110,0.09626,455.98,0.0,109.55
2111,0.011391,1624.8,0.0,109.55
2112,0.26589,309.86,0.0,109.55
2113,0.13347,-463.75,0.0,109.55
2114,0.0062297,1789.6,0.0,109.55
2115,0.24277,831.17,0.0,109.55
2116,0.036883,-758.17,0.0,-109.55
2117,0.017661,1152.4,0.0,109.55
2118,0.013073,-545.88,0.0,-101.37
2119,0.055565,372.28,0.0,-109.55
212,1.9618,1735.4,5.7844,25.343
2120,0.19147,1001.2,23.922,104.81
2121,0.00045674,245.02,0.0,109.55
2122,0.013705,-1342.1,0.0,109.55
2123,0.0031011,-183.57,0.0,109.55
2124,0.052421,183.73,0.0,109.55
2125,0.006585,112.3,109.55,0.0
2126,0.0038123,-1618.5,0.0,109.55
2127,0.12448,317.05,0.0,109.55
2128,0.14071,426.53,24.377,106.8
2129,0.066099,-420.61,0.0,109.55
213,2.6502,1765.4,0.0,30.15
2130,0.0084607,562.26,0.0,109.55
2131,0.00051892,-107.33,98.828,-22.557
2132,0.02104,-194.72,0.0,-109.55
2133,0.054875,551.92,0.0,-109.55
2134,0.025569,-764.28,0.0,-109.55
2135,0.020247,-845.7,0.0,-109.55
2136,0.027602,-731.53,0.0,109.55
2137,0.067258,987.51,0.0,109.55
2138,0.066498,-564.74,0.0,109.55
2139,0.12463,-324.5,0.0,109.55
214,15.195,767.1,20.324,16.208
2140,0.2723,701.86,0.0,109.55
2141,0.0017283,314.0,0.0,-109.55
